name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,79,39.5,7.8,10202,1100.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Park Inn by Radisson Amsterdam City West,4,189,94.5,8.0,19938,3900.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Catalonia Vondel Amsterdam,4,223,111.5,8.4,127,1500.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
MAX Hotel Amsterdam,2,94,47.0,6.1,899,1800.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
INNSiDE by Meliá Amsterdam,4,221,110.5,8.6,6035,4000.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
OZO Hotels Arena Amsterdam,4,502,251.0,7.4,8318,8400.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Melrose Hotel,3,218,109.0,7.7,2500,1000.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Generator Amsterdam,3,947,473.5,7.8,5158,2200.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Fine Harmony,3,254,127.0,7.9,1578,800.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Casa Amsterdam,3,350,175.0,8.8,10033,3100.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
COMMUNE suites,3,262,131.0,8.8,383,1300.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Boutique Apartments Amsterdam,4,290,145.0,8.9,2247,4200.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Dutch Design Hotel Vondelpark,3,346,173.0,8.3,405,3200.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Eric Vökel Boutique Apartments - Amsterdam Suites,4,692,346.0,8.7,1293,1100.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Ciao Papa Hotel Amsterdam Central Station,3,500,250.0,8.1,1312,700.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel 717,5,780,390.0,9.1,883,1000.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
The Delphi - Amsterdam Townhouse,4,703,351.5,8.5,1662,2700.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Room Mate Aitana,4,1453,726.5,8.4,11186,1300.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Weber Hotel 117,2,351,175.5,7.9,487,1200.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Mansion,3,545,272.5,7.8,2065,800.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Quentin Zoo hotel,4,492,246.0,7.8,1635,1400.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
The Panorama Suite (Mandelahuisje),3,392,196.0,9.1,70,1300.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Krisotel,3,1002,501.0,8.4,3003,1200.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Keizersgracht Centre,3,736,368.0,,,900.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
GH Amsterdam,3,419,209.5,8.5,108,1600.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Rembrandt Square Hotel,1,401,200.5,6.8,1754,800.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Arena,4,11147,5573.5,8.1,2997,2000.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Euphemia Budget Old City Canal Zone,0,1483,741.5,7.4,1532,1400.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Zuidas Apartments,0,146,73.0,,,4300.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Vossius Vondelpark,3,990,495.0,7.2,1430,1500.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Amstelzicht,3,251,125.5,8.1,1490,700.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Rooftop Retreat,3,572,286.0,,11,500.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Amor Guesthouse,3,193,96.5,9.3,39,11000.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Beautiful DutchHouse Centrum,3,241,120.5,6.6,169,350.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Fogo Amsterdam,3,563,281.5,7.2,1027,8400.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Keizershouse Amsterdam,4,451,225.5,9.4,172,900.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Houseboat Sophia,0,321,160.5,8.5,41,1300.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Boutique Hotel Oosteinde,3,429,214.5,7.5,1390,1600.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Weber Hotel 397,2,351,175.5,8.5,886,1200.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Weber Hotel,2,351,175.5,8.1,1349,1200.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
THIS HO(S)TEL,0,334,167.0,8.3,5542,500.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel2Stay,3,572,286.0,8.6,3759,4000.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Michaelsark,3,281,140.5,8.0,3,4300.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Homestay Properties,0,187,93.5,9.3,24,6600.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Belfort Hotel,3,903,451.5,6.3,3717,3300.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Hotel Abba,1,535,267.5,7.3,3256,1700.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Mercedes Bed&Breakfast Amsterdam,3,412,206.0,8.6,253,1000.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Aston City Hotel,2,312,156.0,4.9,926,1700.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Blossoms City Hotel,2,390,195.0,6.0,1466,1700.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
Best Neighbourhood Apartment,3,706,353.0,8.9,14,450.0,True,True,Amsterdam,2025-07-29 18:51:58.225408,2,0
